stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
QUI002,Jean Moulin,RUE DAMMARTIN 59100 ROUBAIX - AU DROIT DU N° 3,50.684188,3.171677,1,,0,7241,,0
BDC012,Hopital Victor Provo,BOULEVARD DU GENERAL DE GAULLE 59100 ROUBAIX - AU DROIT DU N° 118,50.681049,3.167559,1,,0,1510,,0
BDC001,Hopital Victor Provo,BOULEVARD DU GENERAL DE GAULLE 59100 ROUBAIX - ENTRE RUE LE NOTRE &LA STATION,50.680986,3.167657,1,,0,1510,,0
CQF002,Coq Francais,RUE DU COQ FRANCAIS 59100 ROUBAIX - AU DROIT DU N°223,50.68473,3.182939,1,,0,1452,,0
URI006,Roubaix Charles Fourier,AVENUE GUSTAVE DELORY 59100 ROUBAIX - AU DROIT DU N°224,50.671871,3.181098,1,,0,4710,,0
RDC001,Rue Des Champs,RUE DU GRAND CHEMIN 59100 ROUBAIX - A L'OPP DU N°41,50.691603,3.166788,1,,0,5896,,0
GUY001,Guynemer,SQUARE GUYNEMER 59100 ROUBAIX - A L'OPP DU N° 3,50.670483,3.188655,1,,0,4429,,0
GEA010,Galon D'Eau,BOULEVARD GAMBETTA 59100 ROUBAIX - AU DROIT DES APPARTEMENTS,50.692966,3.188035,1,,0,1431,,0
3PO004,Trois Ponts,AVENUE JULIEN LAGACHE 59100 ROUBAIX - A L'OPPOSE DU GROUPE SCOLAIRE,50.684349,3.200497,1,,0,1512,,0
PLT001,Place Du Travail,PLACE DU TRAVAIL 59100 ROUBAIX - AU DROIT DU N° 12,50.677195,3.177814,1,,0,5628,,0
BAP002,St Jean Baptiste,RUE LESUEUR 59100 ROUBAIX - AU DROIT DU N° 3,50.679348,3.179121,1,,0,1401,,0
EPL098,Ep. Montesquieu,RUE INKERMAN 59100 ROUBAIX - AU DROIT DE LA STATION METRO,50.684021,3.163133,1,,0,7905,,0
EGS002,Place,RUE DES 3 FRERES LEFEBVRE 59390 SAILLY LEZ LANNOY - AU DROIT DU N° 2,50.646136,3.220858,1,,0,1578,,0
TME002,Le Mesnil,RUE DES 3 FRERES LEFBVRE 59390 SAILLY LEZ LANNOY - AU DROIT D UNE HABITATION,50.643386,3.207718,1,,0,6910,,0
TME001,Le Mesnil,RUE DES 3 FRERES LEFBVRE 59390 SAILLY LEZ LANNOY - A L'OPPOSE DU N° 34,50.643275,3.208111,1,,0,6910,,0
ANC001,Lapin Blanc,RUE DE WILLEMS 59390 SAILLY LEZ LANNOY - AU DROIT DU N° 17,50.644149,3.231502,1,,0,4390,,0
TAB003,Tabac,RUE DE LA MAIRIE 59390 SAILLY LEZ LANNOY - AU DROIT DU N° 61,50.649199,3.223974,1,,0,4391,,0
ANC002,Lapin Blanc,RUE DE WILLEMS 59390 SAILLY LEZ LANNOY - A L'OPPOSE DU N° 17,50.643861,3.231666,1,,0,4390,,0
TAB001,Tabac,RUE DE LANNOY 59390 SAILLY LEZ LANNOY - A L'OPPOSE DU N°3,50.649547,3.224361,1,,0,4391,,0
EGS001,Place,RUE DE LA MAIRIE 59390 SAILLY LEZ LANNOY - A L'OPPOSE DE L'EGLISE,50.645618,3.220567,1,,0,1578,,0
TAB002,Tabac,RUE DE WILLEMS 59390 SAILLY LEZ LANNOY - AU DROIT DU N° 2 BIS,50.649086,3.224846,1,,0,4391,,0
TNB001,Tourne Bride,RUE DE WILLEMS 59390 SAILLY LEZ LANNOY - AU DROIT DU N° 15 BIS,50.647473,3.228274,1,,0,4392,,0
TNB002,Tourne Bride,RUE DE WILLEMS 59390 SAILLY LEZ LANNOY - A L'OPPOSE DU N° 15 BIS,50.647447,3.228105,1,,0,4392,,0
LTL001,Le Tilleul,RUE DE LILLE 59262 SAINGHIN EN MELANTOIS - AU DROIT DU N° 1395,50.585109,3.167771,1,,0,2559,,0
SME001,Place,RUE DU MARECHAL LECLERC 59262 SAINGHIN EN MELANTOIS -,50.589562,3.167238,1,,0,2558,,0
ZAS002,Zac Du Mélantois,RUE DES SAULES 59262 SAINGHIN EN MELANTOIS - AU DOS DE LA POSTE,50.587063,3.136675,1,,0,7216,,0
SME002,Place,RUE DU MAL LECLERC 59262 SAINGHIN EN MELANTOIS - FACE AU 397,50.589401,3.167222,1,,0,2558,,0
SGC002,Cimetiere,RUE MARECHAL LECLERC 59262 SAINGHIN EN MELANTOIS - A L'OPP DU N°937,50.593738,3.166533,1,,0,2557,,0
ZAS001,Za Du Melantois,A L'OPPOSE DU TRI POSTAL 59262 SAINGHIN EN MELANTOIS - 100 M APRES LA RUE DES SORBIER,50.588799,3.136083,1,,0,2553,,0
SGC001,Cimetiere,RUE MARECHAL LECLERC 59262 SAINGHIN EN MELANTOIS - A L'OPP DU N°890,50.593361,3.16654,1,,0,2557,,0
SWP001,Republique,RUE DU GENERAL  LECLERC 59184 SAINGHIN EN WEPPES - A L'OPPOSE DU N° 1,50.559713,2.904438,1,,0,1585,,0
SRH001,Rue Du 8 Mai 45,RUE GAMBETTA 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 991,50.569461,2.891561,1,,0,6935,,0
PDG002,Place De Gaulle,RUE GAMBETTA 59184 SAINGHIN EN WEPPES - AU DROIT DE LA PHARMACIE,50.563473,2.898326,1,,0,1580,,0
SRH002,Rue Du 8 Mai 45,RUE GAMBETTA 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 1024,50.569686,2.891366,1,,0,6935,,0
SWR002,Renovation,RUE RUE GAMBETTA 59184 SAINGHIN EN WEPPES - A L OPPOSE DU N° 513,50.565929,2.894917,1,,0,1588,,0
OCR002,Ocron,RUE EDOUARD VAILLANT 59184 SAINGHIN EN WEPPES - A L'OPPOSE DU N° 687,50.561633,2.888601,1,,0,1582,,0
DAE001,Lardé,RUE JEAN JAURES 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 109,50.55336,2.914491,1,,0,1590,,0
PDG001,Place De Gaulle,RUE DU CAPITAINE LHEUREUX 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 2,50.56247,2.899892,1,,0,1580,,0
SWG001,Gare De Don,PLACE VICTOR HUGO 59184 SAINGHIN EN WEPPES - AU DROIT DE LA GARE,50.551336,2.913721,1,,0,1591,,0
PSE001,Poste,RUE CHEVALIER DE LA BARRE 59184 SAINGHIN EN WEPPES - AU DROIT DE LA POSTE,50.562729,2.900191,1,,0,1581,,0
LNM002,Lotissement Nouveau Monde,RUE JEAN JAURES 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 21,50.556882,2.90949,1,,0,1579,,0
MCU002,Marie Curie,RUE DE L'EGALITE 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 4,50.562627,2.903049,1,,0,1584,,0
OCR001,Ocron,RUE EDOUARD VAILLANT 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 661,50.561801,2.889153,1,,0,1582,,0
MCU001,Marie Curie,RUE DE L'EGALITE 59184 SAINGHIN EN WEPPES - AU DROIT DE L'ECOLE,50.56284,2.903445,1,,0,1584,,0
SWP002,Republique,RUE GENERAL LECLERC 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 1,50.559614,2.904564,1,,0,1585,,0
LNM001,Lotissement Nouveau Monde,RUE JEAN JAURES 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 2,50.557407,2.908566,1,,0,1579,,0
SWR001,Renovation,RUE GAMBETTA 59184 SAINGHIN EN WEPPES - AU DROIT DU N° 491,50.565884,2.894916,1,,0,1588,,0
STA001,Grand St Andre,RUE DES PINSONS 59350 SAINT ANDRE - ANGLE DU 8 MAI 45,50.664624,3.035694,1,,0,1613,,0
SCH002,Chardonnerets,RUE DES CHARDONNERETS 59350 SAINT ANDRE - A L'OPP DU 1,50.664575,3.031742,1,,0,1596,,0
FOS001,Foch,RUE DU GENERAL LECLERC 59350 SAINT ANDRE - AU DROIT DE L'ECOLE D. VALMORE,50.663223,3.05014,1,,0,4039,,0
SAN005,Mairie,RUE DU GENERAL LECLERC 59350 SAINT ANDRE - AU DROIT DU N° 77,50.660609,3.050879,1,,0,1604,,0
BLV001,Bel Air,AVENUE MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - AU DROIT DU N° 117,50.658466,3.039644,1,,0,4036,,0
MME002,Lommelet,RUE DU GENERAL LECLERC 59350 SAINT ANDRE - A L'OPP DU N° 166,50.665657,3.049554,1,,0,5905,,0
BLV002,Bel Air,AVENUE MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - A L'OPPOSE DU N° 75,50.657888,3.040313,1,,0,4036,,0
VCO002,Le Corbeau,AVENUE DU MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - A L OPPOSÉ DU 577,50.670235,3.023705,1,,0,7146,,0
ESI001,Ulysse Trelat,RUE DE LAMBERSART 59350 SAINT ANDRE - AU DROIT DE L'HOPITAL,50.658503,3.042552,1,,0,7072,,0
MOS001,Moliere,RUE DU GENERAL LECLERC 59350 SAINT ANDRE - AU DROIT DE STATION DE LAVAGE,50.657838,3.052138,1,,0,4043,,0
SCH001,Chardonnerets,RUE DES CHARDONNERETS 59350 SAINT ANDRE - AU DROIT DU N°1,50.664645,3.031912,1,,0,1596,,0
BLR002,Resistance,AVENUE MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - A L'OPP DE RES LA ROSERAIE,50.655824,3.042175,1,,0,6750,,0
YSE001,Yser,AVENUE DU MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - AU DROIT DU N° 189,50.660706,3.037037,1,,0,1601,,0
MME005,Lommelet,VOIE INTERCOMMUNALE 59350 SAINT ANDRE - NORD OUEST,50.666179,3.049293,1,,0,5905,,0
GST002,Gare,RUE GAMBETTA 59350 SAINT ANDRE - AU DROIT DU N°4,50.654921,3.050996,1,,0,1607,,0
LFA002,Faidherbe,RUE GAMBETTA 59350 SAINT ANDRE - AU DROIT DE L'ESPACE VERT,50.652116,3.052,1,,0,1594,,0
FOS002,Foch,RUE DU GENERAL LECLERC 59350 SAINT ANDRE - AU DROIT DU N° 139,50.663053,3.05011,1,,0,4039,,0
LFA001,Faidherbe,RUE LILLE 59350 SAINT ANDRE - A DROIT DU N° 6,50.653269,3.052778,1,,0,1594,,0
MME001,Lommelet,RUE DU GENERAL LECLERC 59350 SAINT ANDRE - AU DROIT DU N° 182,50.666263,3.050212,1,,0,5905,,0
ESI003,Resistance,AVENUE DE LA RESISTANCE 59350 SAINT ANDRE - AU DROIT DU N°19,50.658162,3.04424,1,,0,1611,,0
GST001,Gare,RUE GAMBETTA 59350 SAINT ANDRE - A L'OPP DES ETS,50.655101,3.050899,1,,0,1607,,0
VCO001,Le Corbeau,AVENUE DU MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - AU DROIT DU 573,50.669947,3.023828,1,,0,7146,,0
SAN003,Mairie,RUE GENERAL LECLERC 59350 SAINT ANDRE - A L'OPP DU N°83,50.661077,3.05059,1,,0,1604,,0
YSE002,Yser,RUE DU MAL DE LATTRE DE TASSIGNY 59350 SAINT ANDRE - A L'OPP DU N° 201,50.661177,3.036126,1,,0,1601,,0
MOS002,Moliere,RUE DU GENERAL LELERC 59350 SAINT ANDRE - AU DROIT DE LA STATION AVIA,50.65766,3.051994,1,,0,4043,,0
SMC001,Saint Michel Sur  Loire,RUE SAINT MICHEL SUR LOIRE 59496 SALOME - AU DROIT DU N° 12,50.531498,2.840554,1,,0,1628,,0
SCI001,Coisne,RUE SAINT MICHEL SUR LOIRE 59496 SALOME - AU DROIT DU N° 15,50.530969,2.82722,1,,0,5686,,0
SRE002,Republique,RUE DE LA REPUBLIQUE 59496 SALOME - AU DROIT DU N° 29,50.532069,2.816505,1,,0,5690,,0
SPO001,Place Des Ecoles,RUE PASTEUR 59496 SALOME - A L'OPPOSE DU N° 93,50.532925,2.840526,1,,0,1620,,0
SCI002,Coisne,RUE DE LA REPUBLIQUE 59496 SALOME - A  L'OPPOSE DU N° 12,50.530979,2.826882,1,,0,5686,,0
SMC002,Saint Michel Sur  Loire,RUE SAINT MICHEL SUR LOIRE 59496 SALOME - A L'OPPOSE DU N° 14,50.531525,2.840611,1,,0,1628,,0
SRP002,Rue Pasteur,RUE PASTEUR 59496 SALOME - AU DROIT DU FOYER DUBOIS,50.535316,2.841367,1,,0,1626,,0
SRP001,Rue Pasteur,RUE PASTEUR 59496 SALOME - AU DROIT DE L'EGLISE,50.535263,2.841268,1,,0,1626,,0
SPO002,Place Des Ecoles,PLACE BOCQUET 59496 SALOME - AU DROIT DU N° 93,50.533023,2.840485,1,,0,1620,,0
SRE001,Republique,RUE DE LA REPUBLIQUE 59496 SALOME - A L'OPPOSE DU N° 29,50.532088,2.816365,1,,0,5690,,0
SML001,Millenaires,RUE DE L'EGALITE 59496 SALOME - AU DROIT DU N° 7,50.536556,2.843223,1,,0,5689,,0
SML002,Millenaires,RUE DE L'EGALITE 59496 SALOME - AU DROIT DU N° 10,50.536433,2.844799,1,,0,5689,,0
SBE002,Santes Eglise,RUE CLEMENCEAU 59211 SANTES - AU DROIT DU N° 1,50.597489,2.954999,1,,0,7631,,0
GSL002,Gaston Slosse,RUE GASTON SLOSSE 59211 SANTES - A L'OPP DU N°6 RES VERT GAZON,50.597068,2.967396,1,,0,1632,,0
MAX003,Marx Dormoy,RUE GASTON SLOSSE 59211 SANTES - AU DROIT D'UNE PATURE,50.600693,2.963777,1,,0,1638,,0
SGA003,Santes Gare,RUE FAIDHERBE 59211 SANTES - AU DROIT DU N° 7,50.593268,2.961331,1,,0,7027,,0
SBE001,Santes Eglise,RUE CLEMENCEAU 59211 SANTES - AU DROIT DU N° 2,50.597401,2.954772,1,,0,7631,,0
RDW002,Rue De Wavrin,RUE DE WAVRIN 59211 SANTES - AU DROIT DU N° 39,50.59363,2.949934,1,,0,1635,,0
SEG002,Santes Eglise,PLACE JEAN BAPTISTE HENNION 59211 SANTES - A L'OPPOSE DU N 5,50.59727,2.955743,1,,0,7632,,0
GSL001,Gaston Slosse,RUE GASTON SLOSSE 59211 SANTES - AU DROIT DU N° 6,50.597122,2.967355,1,,0,1632,,0
SRA001,Ramponneau,RUE DU MARECHAL FOCH 59211 SANTES - AU DROIT N°113 ENTREE IMPASSE,50.594043,2.958846,1,,0,1633,,0
SRA002,Ramponneau,RUE DU MARECHAL FOCH 59211 SANTES - A L'OPPOSE DU N°105,50.593899,2.959041,1,,0,1633,,0
MAX004,Marx Dormoy,RUE GASTON SLOSSE 59211 SANTES - 100M AV. CROIS RUE MAX DORMOY,50.60071,2.963848,1,,0,1638,,0
SAM001,Santes Marais,RUE SADI CARNOT 59211 SANTES - A L'OPPOSE DU N°1,50.585811,2.967198,1,,0,6984,,0
SHD002,Hotel De Ville,AVENUE ALBERT BERNARD 59211 SANTES - A L'OPPOSE DE LA MAIRIE,50.59027,2.963548,1,,0,1631,,0
RDW001,Rue De Wavrin,RUE DE WAVRIN 59211 SANTES - AU DROIT DU N° 40,50.593095,2.949448,1,,0,1635,,0
SHD001,Hotel De Ville,AVENUE ALBERT BERNARD 59211 SANTES - AU DROIT DE LA MAIRIE,50.590261,2.963449,1,,0,1631,,0
SGA002,Santes Gare,RUE DU MARECHAL FOCH 59211 SANTES - AU DROIT DU N° 20,50.592176,2.96081,1,,0,7027,,0
SFA001,Faidherbe,RUE FAIDHERBE 59211 SANTES - A L'OPP DU N°95,50.594651,2.966464,1,,0,1634,,0
SGA001,Santes Gare,RUE DU MARECHAL FOCH 59211 SANTES - AU DROIT DU N° 23,50.59215,2.960781,1,,0,7027,,0
SFA002,Faidherbe,RUE FAIDHERBE 59211 SANTES - A L'OPP DU N°92,50.594127,2.965428,1,,0,1634,,0
SEG001,Santes Eglise,RUE MARECHAL FOCH 59211 SANTES - AU DROIT DU 195,50.596721,2.956103,1,,0,7632,,0
CAF002,Lorival,RUE DE LA POINTE 59113 SECLIN -,50.566454,3.035001,1,,0,2533,,0
CDP002,Commune De Paris,RUE DE LA COMMUNE DE PARIS 59113 SECLIN -,50.547164,3.041786,1,,0,6925,,0
ECS001,Ecole,AVENUE DE LA REPUBLIQUE 59113 SECLIN -,50.548348,3.04338,1,,0,1647,,0
APO002,Apolda,RUE D APOLDA 59113 SECLIN - A L'OPP D UN LOTISSEMENT,50.543249,3.01843,1,,0,5527,,0
LVR001,Lorival,RUE DE LA POINTE 59113 SECLIN -,50.566437,3.034874,1,,0,7648,,0
CDP001,Commune De Paris,RUE DE LA COMMUNE DE PARIS 59113 SECLIN -,50.547895,3.042514,1,,0,6925,,0
CAF001,Cafeteria,"RUE DE LA POINTE Z.I ""A"". 59113 SECLIN - AU DROIT IRISBUS",50.565744,3.03847,1,,0,1664,,0
RDP002,Rte Pt A Marcq,ROUTE DE LILLE 59113 SECLIN - AU DROIT DU N°4,50.556937,3.033263,1,,0,6928,,0
SPV002,Prevert,RUE DU FOURCHON 59113 SECLIN -,50.540696,3.022535,1,,0,1659,,0
SMO002,La Mouchonniere,RUE C. GERNEZ-RIEUX 59113 SECLIN - AU DROIT DU N° 1,50.541003,3.027044,1,,0,1646,,0
GRS001,Gare,RUE PIERRE SEMARD 59113 SECLIN - 2EME QUAI BUS AVEC MOBILIER,50.549493,3.034398,1,,0,1676,,0
ZIR001,Zi Rouge Bouton,ROUTE DE LILLE 59113 SECLIN -,50.564124,3.04094,1,,0,6931,,0
ECS002,Ecole,AVENUE DE LA REPUBLIQUE 59113 SECLIN - AU DROIT DU N° 103,50.548816,3.042992,1,,0,1647,,0
BUR001,Burgault,RUE DE BURGAULT 59113 SECLIN - AU DROIT DU N° 85,50.547533,3.039947,1,,0,1675,,0
RIE003,Le Riez,RUE CHARLES DUPORT 59113 SECLIN - AU DROIT DU N°38,50.546179,3.038238,1,,0,1663,,0
SMO001,La Mouchonniere,RUE GERNEZ-RIEUX 59113 SECLIN - AU DROIT DU N°2,50.540976,3.02703,1,,0,1646,,0
SFE003,Fenelon,RUE BOUVERY 59113 SECLIN - AU DROIT DU N° 33,50.548308,3.028201,1,,0,1642,,0
SHG002,Hentges,BOULEVARD HENTGES 59113 SECLIN - AU DROIT D'UN MAGASIN,50.553589,3.031949,1,,0,1660,,0
DMY002,College Demailly,AVANT LE ROND POINT 59113 SECLIN - A L'OPP DU COLLEGE DEMAILLY,50.543609,3.014902,1,,0,6345,,0
TVI002,Vieux Moulin,AVENUE DE LA REPUBLIQUE 59113 SECLIN - A DROITE DU N°9,50.552301,3.039239,1,,0,1652,,0
GRS002,Gare,RUE PIERRE SEMARD 59113 SECLIN - 1ER QUAI BUS AVEC MOBILIER,50.547512,3.03423,1,,0,1676,,0
CEH001,Centre Hospitalier,AU DROIT DU PAVILLON R. PRATZ 59113 SECLIN - PARKING DE L'HOPITAL,50.545914,3.016735,1,,0,1656,,0
SHO002,Hotel De Ville,RUE ROGER BOUVRY 59113 SECLIN - A L'OPP DU N°78,50.545035,3.024762,1,,0,5529,,0
RDP005,Rte Pt A Marcq,RUE DE LILLE 59113 SECLIN - 200 M APRES LE ROND POINT,50.556678,3.033006,1,,0,6928,,0
DMY001,College Demailly,ROUTE D' APOLDA 59113 SECLIN - AU DROIT DU COLLEGE,50.543824,3.014989,1,,0,6345,,0
TVI001,Vieux Moulin,AVENUE DE LA REPUBLIQUE 59113 SECLIN - A L'OPP DU N° 9,50.552229,3.039252,1,,0,1652,,0
SPV001,Prevert,RUE DU FOURCHON 59113 SECLIN -,50.540542,3.022828,1,,0,1659,,0
BUR003,Burgault,RUE BURGAULT 59113 SECLIN - A L'OPPOSE DU N°81,50.547697,3.039513,1,,0,1675,,0
RIE004,Le Riez,RUE C. DUPORT 59113 SECLIN - A L'OPP DU N°66,50.545264,3.038268,1,,0,1663,,0
SHG001,Hentges,BOULEVARD JOSEPH HENTGES 59113 SECLIN - AU DROIT DU N° 18,50.553723,3.032035,1,,0,1660,,0
EPN002,Ctre Commercial,RUE DE L'EPINETTE 59113 SECLIN -,50.548934,3.050597,1,,0,7557,,0
EPN001,Ctre Commercial,AVENUE DE L'EPINETTE 59113 SECLIN - AU DROIT DU BURGER KING,50.54898,3.050485,1,,0,7557,,0
JUB001,Jude Blanckaert,RUE JUDE BLANCKAERT 59113 SECLIN - A L'OPP DU LYCEE,50.542571,3.027375,1,,0,1681,,0
ZIR002,Zi Rouge Bouton,"RUE DE LA POINTE ZI ""A"" 59113 SECLIN - AU DROIT DE FRANCE CAR",50.565175,3.040631,1,,0,6931,,0
ESG001,Eglise,BOULEVARD HENTGES 59113 SECLIN - AU DROIT DU N° 25,50.551648,3.030894,1,,0,1670,,0
ESG002,Eglise,BOULEVARD HENTGES 59113 SECLIN - A L'OPP DE LA POSTE,50.551424,3.030792,1,,0,1670,,0
SFE004,Fenelon,RUE ROGER BOUVERY 59113 SECLIN - AU DROIT DU N° 34,50.548674,3.028473,1,,0,1642,,0
JUB002,Jude Blanckaert,RUE JUDE BLANCKAERT 59113 SECLIN - AU  DROIT DU LYCEE,50.542687,3.027518,1,,0,1681,,0
APO001,Apolda,RUE D APOLDA 59113 SECLIN - AU DROIT DUN CHAMP,50.543622,3.017394,1,,0,5527,,0
SHO001,Hotel De Ville,RUE ROGER BOUVRY 59113 SECLIN - AU DROIT DU N° 72 FACE HDV,50.546033,3.025916,1,,0,5529,,0
SEE002,Sequedin Eglise,RUE DU PONT 59320 SEQUEDIN - AU DROIT DU N° 10,50.622922,2.986307,1,,0,5665,,0
BTL001,Boutillerie,AVENUE DE LA BOUTILLERIE 59320 SEQUEDIN - A L'OPPOSE DU GARAGE RENAULT,50.62843,2.968962,1,,0,1691,,0
VTO001,Vert Touquet,RUE DU VERT TOUQUET 59320 SEQUEDIN - AU DROIT DU N° 25,50.625172,2.984926,1,,0,5666,,0
PCO002,Petite Couture,RUE DU CHEMIN NOIR 59320 SEQUEDIN - AU DROIT DU N° 63,50.628676,2.982067,1,,0,1689,,0
LMT001,D. Penitentiaire,RUE DU TRAIN DE LOOS 59320 SEQUEDIN - AU DROIT DE LA PRISON,50.618816,2.994249,1,,0,5667,,0
PCO001,Petite Couture,RUE DU CHEMIN NOIR 59320 SEQUEDIN - AU DROIT DU N° 54,50.628693,2.982222,1,,0,1689,,0
SEQ002,Sequedin Centre,RUE DU MARAIS 59320 SEQUEDIN - AU DROIT DU N° 18,50.622608,2.988066,1,,0,5663,,0
RPO002,Rue Du Pont,RUE DU DR CALMETTE 59320 SEQUEDIN - AU DROIT DE LA SALLE DES SPORT,50.622231,2.981208,1,,0,6346,,0
RDO001,Rue Dr Calmette,RUE DU DOCTEUR CALMETTE 59320 SEQUEDIN - A L'OPPOSE DU CHAMPS,50.617103,2.975502,1,,0,4604,,0
SEQ001,Sequedin Centre,RUE DU MARAIS 59320 SEQUEDIN - AU DROIT DU N° 27,50.622607,2.988235,1,,0,5663,,0
RDH001,Rue Du Hem,RUE DU HEM 59320 SEQUEDIN -,50.631952,2.985085,1,,0,5970,,0
4OR002,Quatre Ormeaux,AVENUE DE LA BOUTILLERIE 59320 SEQUEDIN - AU DROIT DES ETS CONRAD,50.629361,2.974474,1,,0,1693,,0
SEE001,Sequedin Eglise,RUE DU PONT 59320 SEQUEDIN - 50 M AVANT L'EGLISE,50.62293,2.986392,1,,0,5665,,0
RDO002,Rue Dr Calmette,RUE DU DOCTEUR CALMETTE 59320 SEQUEDIN - AU DROIT DES CHAMPS,50.617284,2.975194,1,,0,4604,,0
BTL002,Boutillerie,AVENUE DE LA BOUTILLERIE 59320 SEQUEDIN - AU DROIT DU MAGASIN TOYS RUS,50.628552,2.969683,1,,0,1691,,0
RDH002,Rue Du Hem,RUE DU CHEMIN NOIR 59320 SEQUEDIN -,50.63181,2.984871,1,,0,5970,,0
ARC002,Archelois,RUE DE LA MAISON BLACHE 59320 SEQUEDIN - A L'OPPOSE DU N°6,50.629704,2.986198,1,,0,5664,,0
LMT002,D. Penitentiaire,RUE RUE DU TRAIN DE LOOS 59320 SEQUEDIN - AU DROIT DES PONTS ET CHAUSSEE,50.61878,2.994305,1,,0,5667,,0
MUC002,Muchembus,AVENUE DU MUCHEMBUS 59320 SEQUEDIN - A L'OPPOSE DU N° 12,50.625508,2.984099,1,,0,1697,,0
ARC001,Archelois,RUE DE LA MAISON BLANCHE 59320 SEQUEDIN - AU DROIT DU TRANSFORMATEUR EDF,50.629849,2.985946,1,,0,5664,,0
MUC001,Muchembus,AVENUE DE MUCHEMBUS 59320 SEQUEDIN - A L'OPPOSE DU N° 11,50.625696,2.984143,1,,0,1697,,0
4OR001,Quatre Ormeaux,AVENUE DE LA BOUTILLERIE 59320 SEQUEDIN - A L'OPP DES ETS KAP VERRE,50.629423,2.974743,1,,0,1693,,0
RPO001,Rue Du Pont,RUE DU DR CALMETTE 59320 SEQUEDIN - A L'OPPOSE DU COMPLEXE SPORTIF,50.622299,2.981815,1,,0,6346,,0
VTO002,Vert Touquet,RUE DU VERT TOUQUET 59320 SEQUEDIN - AU DROIT DU N° 20,50.625564,2.985439,1,,0,5666,,0
ERP001,Europe,RUE IMBERT DE LA PHALECQUE 59320 SEQUEDIN - D208,50.631931,2.980585,1,,0,5577,,0
ERP002,Europe,RUE EUGENE-IMBERT DE LA PHALECQUE 59320 SEQUEDIN -,50.632223,2.977938,1,,0,5577,,0
VST001,Villa Saint Eloi,RUE LOUIS SURY 59175 TEMPLEMARS - AU DROIT DU N° 11,50.579265,3.050734,1,,0,1704,,0
PAC001,Rue D'Ennetieres,ROUTE D'ENNETIERES 59175 TEMPLEMARS - AU DROIT DE LA SOCIETE SEMCO,50.566098,3.064124,1,,0,6932,,0
TEM002,Eglise,PLACE GUSTAVE DELECROIX 59175 TEMPLEMARS - A L'OPP DU CAFE DE LA PLACE,50.571493,3.054328,1,,0,1705,,0
MRL002,Mulier,RUE D'ENNETIERES 59175 TEMPLEMARS - A L'OPP DU GARAGE PEUGEOT,50.567784,3.059655,1,,0,1703,,0
TEU002,Pasteur,RUE JEAN JAURES 59175 TEMPLEMARS - AU DROIT DU N° 9,50.568551,3.055835,1,,0,1702,,0
TEU001,Pasteur,RUE JEAN JAURES 59175 TEMPLEMARS - AU DROIT DU N° 18,50.568524,3.055736,1,,0,1702,,0
VST002,Villa Saint Eloi,RUE DU GENERAL DE GAULLE 59175 TEMPLEMARS - AU DROIT DE LA VILLA ST ELOI,50.579798,3.050009,1,,0,1704,,0
VPO002,Mairie,RUE JULES GUESDE 59175 TEMPLEMARS - AU DROIT DU N° 90,50.575914,3.053067,1,,0,1701,,0
PAC004,Parc D'Activites,RUE DE L'EPINOY 59175 TEMPLEMARS - AU DROIT DES ETS PORTAKABIN,50.56653,3.069877,1,,0,1700,,0
TEM001,Eglise,PLACE GUSTAVE DELECROIX 59175 TEMPLEMARS - AU DROIT DE LA POSTE,50.571026,3.054363,1,,0,1705,,0
MRL001,Mulier,RUE ENNETIERE 59175 TEMPLEMARS - AU DROIT DU GARAGE PEUGEOT,50.567684,3.059795,1,,0,1703,,0
PAC003,Rue D'Ennetieres,RUE D'ENNETIERES 59175 TEMPLEMARS - AU DROIT DES ETS FICHORGA,50.565553,3.065187,1,,0,6932,,0
VPO001,Mairie,RUE JULES GUESDE 59175 TEMPLEMARS - AU DROIT DE L'HOTEL DE VILLE,50.57613,3.052929,1,,0,1701,,0
MTD001,Mont Saint Bernard,RUE DE ROUBAIX 59390 TOUFFLERS - AU DROIT DU N° 60,50.660763,3.225167,1,,0,1710,,0
TFF003,Toufflers Douane,59390 TOUFFLERS -,50.661249,3.232401,1,,0,1712,,0
BPO003,Bon Poste,RUE DE VERDUN 59390 TOUFFLERS - AU DROIT DU N° 4,50.660592,3.218884,1,,0,1711,,0
